# meta: schema_version=16, exported_at=2026-05-12T20:52:35Z, record_count=514, confidence_threshold=0
argus_record_id,id,identifier,identifier_type,device_category,manufacturer,model,confidence,source_type,source_url,source_excerpt,geographic_scope,description,first_seen,last_verified,notes
34eb9d1381f7cc21,852,1748CLTG9214910,drone_id_prefix,drone,Autel Robotics,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1748CLTG9214910 manufacturer=Autel Robotics,US,Autel Robotics drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220146, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
0034c0747bc53575,853,1924A01000000,drone_id_prefix,drone,Arcsky,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1924A01000000 manufacturer=Arcsky,US,Arcsky drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220147, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
909878716ccc3be4,854,18729V110000,drone_id_prefix,drone,Veeniix,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=18729V110000 manufacturer=Veeniix,US,Veeniix drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220148, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
d5281b903c29d431,855,1701DSPR00800620PR,drone_id_prefix,drone,Percepto AirMax,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1701DSPR00800620PR manufacturer=Percepto AirMax,US,Percepto AirMax drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220149, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
82cfe23e465e12d7,856,1839FTD50293233200,drone_id_prefix,drone,Teal Drones,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1839FTD50293233200 manufacturer=Teal Drones,US,Teal Drones drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220150, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
727518bd02678878,857,1865C0000030000,drone_id_prefix,drone,Holy Stone,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1865C0000030000 manufacturer=Holy Stone,US,Holy Stone drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220151, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
f93e6f6f1fc13957,858,1928FXTD0000000002,drone_id_prefix,drone,XM2 Labs,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1928FXTD0000000002 manufacturer=XM2 Labs,US,XM2 Labs drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220152, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
d3c34024b8185ee7,859,1849E074B839,drone_id_prefix,drone,Spektrum,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1849E074B839 manufacturer=Spektrum,US,Spektrum drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220153, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
96d0349e0040be97,860,1865C0000010000,drone_id_prefix,drone,Holy Stone,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1865C0000010000 manufacturer=Holy Stone,US,Holy Stone drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220154, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
26c1c46c426d0c3c,861,1620A10,drone_id_prefix,drone,Aero Systems West,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1620A10 manufacturer=Aero Systems West,US,Aero Systems West drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220155, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
ae23d7adadc99ab0,862,1865C0000000000,drone_id_prefix,drone,Holy Stone,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1865C0000000000 manufacturer=Holy Stone,US,Holy Stone drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220156, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
a12fc0193efca17b,863,1892CF5SA000000,drone_id_prefix,drone,SJRC,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1892CF5SA000000 manufacturer=SJRC,US,SJRC drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220157, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
d139924c258dac1b,864,1701DSPR01640223PR,drone_id_prefix,drone,Percepto AirMax,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1701DSPR01640223PR manufacturer=Percepto AirMax,US,Percepto AirMax drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220158, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
bfce9a08a79fdaba,865,16335A3,drone_id_prefix,drone,Wing Aviation LLC,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=16335A3 manufacturer=Wing Aviation LLC,US,Wing Aviation LLC drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220159, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
6b2b7231623dc970,866,1886FFTXM600P00010,drone_id_prefix,drone,Flytrex,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1886FFTXM600P00010 manufacturer=Flytrex,US,Flytrex drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220160, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
3b2aa5cec810f493,867,1892CF22A238000,drone_id_prefix,drone,SJRC,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1892CF22A238000 manufacturer=SJRC,US,SJRC drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220161, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
7e3481de769182ff,868,1869AR1110000,drone_id_prefix,drone,Ruko,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1869AR1110000 manufacturer=Ruko,US,Ruko drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220162, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
7d0ba110be092b72,869,1869BF11GM0000,drone_id_prefix,drone,Ruko,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1869BF11GM0000 manufacturer=Ruko,US,Ruko drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220163, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
3b644d530b2e3c66,870,1895BX7R000000,drone_id_prefix,drone,EXO,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1895BX7R000000 manufacturer=EXO,US,EXO drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220164, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
af3fe0b73d816651,871,19375114,drone_id_prefix,drone,PrecisionVision,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=19375114 manufacturer=PrecisionVision,US,PrecisionVision drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220165, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
153bc3784f59963c,872,1895FBC00000000000,drone_id_prefix,drone,EXO,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1895FBC00000000000 manufacturer=EXO,US,EXO drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220166, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
0f54811c11058ccb,873,1656DTYR14MBD000,drone_id_prefix,drone,Quantum-Systems,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1656DTYR14MBD000 manufacturer=Quantum-Systems,US,Quantum-Systems drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220167, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
41b1471a9cda339d,874,1898B002000G0,drone_id_prefix,drone,Fotokite,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1898B002000G0 manufacturer=Fotokite,US,Fotokite drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220168, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
a86317eee4d46b76,875,1656DTYR10MBD000,drone_id_prefix,drone,Quantum-Systems,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1656DTYR10MBD000 manufacturer=Quantum-Systems,US,Quantum-Systems drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220169, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
51d643958f95d0f3,876,1728790000,drone_id_prefix,drone,Sony,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1728790000 manufacturer=Sony,US,Sony drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220170, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
971d2137b9dcb212,877,1904C0000000000,drone_id_prefix,drone,"ShenZhen C-Fly Intelligent Technology Co.,Ltd",,85,primary_registry,https://uasdoc.faa.gov/listDocs,"FAA RID Declaration of Compliance: prefix=1904C0000000000 manufacturer=ShenZhen C-Fly Intelligent Technology Co.,Ltd",US,"ShenZhen C-Fly Intelligent Technology Co.,Ltd drone",2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220171, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
0f35f17684dce526,878,1877ESHP23C1CD013,drone_id_prefix,drone,Lucid Bots,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1877ESHP23C1CD013 manufacturer=Lucid Bots,US,Lucid Bots drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220172, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
b0ca5a85796fdf35,879,19346C115,drone_id_prefix,drone,C100,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=19346C115 manufacturer=C100,US,C100 drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220173, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
1738aa727c9643f0,880,1900A12S0022,drone_id_prefix,drone,Tucok,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1900A12S0022 manufacturer=Tucok,US,Tucok drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220174, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
a65e8d1ce0f6ba0b,881,1894BL4SDCX000,drone_id_prefix,drone,Drone-Clone Xperts,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1894BL4SDCX000 manufacturer=Drone-Clone Xperts,US,Drone-Clone Xperts drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220175, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
d33f237ed4c556ee,882,1900CMAX2S00000,drone_id_prefix,drone,Tucok,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1900CMAX2S00000 manufacturer=Tucok,US,Tucok drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220176, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
dc07a163cf10f2fe,883,1701,drone_id_prefix,drone,Percepto AirMax,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1701 manufacturer=Percepto AirMax,US,Percepto AirMax drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220177, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
